2025-11-17 23:19:51.228 User Agent: [Hub 3.15.2], Protocol version: [1.17.3], Session Id: [de26820a93c74a54b3d05ba81ceb8ec2], Licensed Package: False, Entitlement requested: [com.unity.editor.ui], Result: [granted: False, group: (null)]
2025-11-18 19:53:03.454 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.services.user-reporting], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.454 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.services.vivox], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.454 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.shadergraph], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.454 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.sharp-zip-lib], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.454 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.splines], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.454 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.sysroot], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.454 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.sysroot.linux-x86_64], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.454 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.terrain-tools], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.454 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.test-framework], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.454 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.test-framework.performance], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.454 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.testtools.codecoverage], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.454 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.timeline], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.454 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.toolchain.linux-x86_64], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.454 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.toolchain.macos-arm64-linux-x86_64], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.454 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.toolchain.macos-x86_64-linux-x86_64], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.454 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.toolchain.win-arm64-linux-x86_64], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.454 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.toolchain.win-x86_64-linux-x86_64], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.454 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.transport], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.454 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.ugui], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.454 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.visualeffectgraph], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.454 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.visualscripting], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.454 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.web.stripping-tool], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.454 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.xr.androidxr-openxr], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.454 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.xr.arcore], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.454 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.xr.arfoundation], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.454 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.xr.arkit], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.454 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.xr.compositionlayers], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.455 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.xr.hands], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.455 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.xr.interaction.toolkit], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.455 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.xr.magicleap], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.455 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.xr.management], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.455 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.xr.meta-openxr], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.455 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.xr.oculus], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.455 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.xr.openxr], Result: [granted: True, group: (null)]
2025-11-18 19:53:03.455 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.xr.visionos], Result: [granted: True, group: (null)]
2025-11-18 20:26:47.955 User Agent: [Hub 3.15.2], Protocol version: [1.17.3], Session Id: [5969d8e234b44e32aa26a8f221f50781], Licensed Package: False, Entitlement requested: [com.unity.editor.ui], Result: [granted: True, group: 5772888593621-UnityPersonal]
2025-11-18 20:26:49.780 User Agent: [Hub 3.15.2], Protocol version: [1.17.3], Session Id: [5969d8e234b44e32aa26a8f221f50781], Licensed Package: False, Entitlement requested: [com.unity.editor.ui], Result: [granted: True, group: 5772888593621-UnityPersonal]
2025-11-18 20:52:54.280 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.editor.headless], Result: [granted: True, group: 5772888593621-UnityPersonal]
2025-11-18 20:52:54.280 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.editor.ui], Result: [granted: True, group: 5772888593621-UnityPersonal]
2025-11-18 21:52:54.392 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.editor.headless], Result: [granted: True, group: 5772888593621-UnityPersonal]
2025-11-18 21:52:54.393 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.editor.ui], Result: [granted: True, group: 5772888593621-UnityPersonal]
2025-11-18 22:26:48.447 User Agent: [Hub 3.15.2], Protocol version: [1.17.3], Session Id: [5969d8e234b44e32aa26a8f221f50781], Licensed Package: False, Entitlement requested: [com.unity.editor.ui], Result: [granted: True, group: 5772888593621-UnityPersonal]
2025-11-18 22:26:49.187 User Agent: [Hub 3.15.2], Protocol version: [1.17.3], Session Id: [5969d8e234b44e32aa26a8f221f50781], Licensed Package: False, Entitlement requested: [com.unity.editor.ui], Result: [granted: True, group: 5772888593621-UnityPersonal]
2025-11-18 22:35:49.359 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.editor.legacy.pro], Result: [granted: False, group: (null)]
2025-11-18 22:35:49.359 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.editor.ui], Result: [granted: True, group: 5772888593621-UnityPersonal]
2025-11-18 22:35:55.026 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.2d.animation], Result: [granted: True, group: (null)]
2025-11-18 22:35:55.026 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.2d.aseprite], Result: [granted: True, group: (null)]
2025-11-18 22:35:55.026 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.2d.psdimporter], Result: [granted: True, group: (null)]
2025-11-18 22:35:55.026 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.2d.sprite], Result: [granted: True, group: (null)]
2025-11-18 22:35:55.026 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.2d.spriteshape], Result: [granted: True, group: (null)]
2025-11-18 22:35:55.026 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.2d.tilemap], Result: [granted: True, group: (null)]
2025-11-18 22:35:55.026 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.2d.tilemap.extras], Result: [granted: True, group: (null)]
2025-11-18 22:35:55.026 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.collab-proxy], Result: [granted: True, group: (null)]
2025-11-18 22:35:55.026 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.ide.rider], Result: [granted: True, group: (null)]
2025-11-18 22:35:55.026 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.ide.visualstudio], Result: [granted: True, group: (null)]
2025-11-18 22:35:55.026 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.inputsystem], Result: [granted: True, group: (null)]
2025-11-18 22:35:55.026 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.multiplayer.center], Result: [granted: True, group: (null)]
2025-11-18 22:35:55.026 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.render-pipelines.universal], Result: [granted: True, group: (null)]
2025-11-18 22:35:55.026 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.test-framework], Result: [granted: True, group: (null)]
2025-11-18 22:35:55.026 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.timeline], Result: [granted: True, group: (null)]
2025-11-18 22:35:55.026 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.ugui], Result: [granted: True, group: (null)]
2025-11-18 22:35:55.026 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.visualscripting], Result: [granted: True, group: (null)]
2025-11-18 22:35:55.026 User Agent: [UnityEditor/6000.2.12f1 (Linux; U; Linux 6.1; en_GB)], Protocol version: [1.17.4], Session Id: [c8525edb707e4375afc0c888c0294b3b], Licensed Package: False, Entitlement requested: [com.unity.modules.accessibility], Result: [granted: True, group: (null)]
